DATETIME,price
2007-02-20 23:00:00,286.7500000000001
2007-02-21 23:00:00,288.0000000000001
2007-02-22 23:00:00,291.6
2007-02-23 23:00:00,291.6
2007-02-26 23:00:00,290.35
2007-02-27 23:00:00,289.80000000000007
2007-02-28 23:00:00,289.95000000000005
2007-03-01 23:00:00,288.1
2007-03-02 23:00:00,286.70000000000005
2007-03-05 23:00:00,283.1500000000001
2007-03-06 23:00:00,284.6500000000001
2007-03-07 23:00:00,283.80000000000007
2007-03-08 23:00:00,284.0000000000001
2007-03-09 23:00:00,284.05000000000007
2007-03-12 23:00:00,283.4000000000001
2007-03-13 23:00:00,282.6500000000001
2007-03-14 23:00:00,281.45000000000005
2007-03-15 23:00:00,282.10000000000014
2007-03-16 23:00:00,281.9000000000001
2007-03-19 23:00:00,281.85000000000014
2007-03-20 23:00:00,280.85
2007-03-21 23:00:00,284.05000000000007
2007-03-22 23:00:00,283.30000000000007
2007-03-23 23:00:00,284.85000000000014
2007-03-26 23:00:00,285.85000000000014
2007-03-27 23:00:00,283.95000000000005
2007-03-28 23:00:00,284.20000000000005
2007-03-29 23:00:00,282.20000000000005
2007-03-30 23:00:00,280.9000000000001
2007-04-02 23:00:00,280.2500000000001
2007-04-03 23:00:00,282.4000000000001
2007-04-04 23:00:00,282.1500000000001
2007-04-05 23:00:00,282.45000000000005
2007-04-09 23:00:00,281.2500000000001
2007-04-10 23:00:00,280.85
2007-04-11 23:00:00,281.05000000000007
2007-04-12 23:00:00,284.4000000000001
2007-04-13 23:00:00,283.35000000000014
2007-04-16 23:00:00,279.9000000000001
2007-04-17 23:00:00,280.95000000000005
2007-04-18 23:00:00,280.80000000000007
2007-04-19 23:00:00,280.20000000000005
2007-04-20 23:00:00,279.35
2007-04-23 23:00:00,278.10000000000014
2007-04-24 23:00:00,276.4000000000001
2007-04-25 23:00:00,276.0000000000001
2007-04-26 23:00:00,275.5000000000001
2007-04-27 23:00:00,275.7500000000001
2007-04-30 23:00:00,274.9000000000001
2007-05-01 23:00:00,273.6500000000001
2007-05-02 23:00:00,273.45000000000005
2007-05-03 23:00:00,273.10000000000014
2007-05-04 23:00:00,274.7500000000001
2007-05-07 23:00:00,273.55000000000007
2007-05-08 23:00:00,274.0000000000001
2007-05-09 23:00:00,275.0000000000001
2007-05-10 23:00:00,275.30000000000007
2007-05-11 23:00:00,274.4000000000001
2007-05-14 23:00:00,275.6
2007-05-15 23:00:00,276.0000000000001
2007-05-16 23:00:00,278.4000000000001
2007-05-17 23:00:00,281.80000000000007
2007-05-18 23:00:00,280.5000000000001
2007-05-21 23:00:00,280.70000000000005
2007-05-22 23:00:00,280.20000000000005
2007-05-23 23:00:00,280.70000000000005
2007-05-24 23:00:00,282.0000000000001
2007-05-25 23:00:00,281.55000000000007
2007-05-29 23:00:00,279.4000000000001
2007-05-30 23:00:00,280.1
2007-05-31 23:00:00,280.6500000000001
2007-06-01 23:00:00,286.10000000000014
2007-06-04 23:00:00,284.0000000000001
2007-06-05 23:00:00,285.2500000000001
2007-06-06 23:00:00,285.20000000000005
2007-06-07 23:00:00,285.7500000000001
2007-06-08 23:00:00,283.6500000000001
2007-06-11 23:00:00,284.1500000000001
2007-06-12 23:00:00,282.2500000000001
2007-06-13 23:00:00,283.30000000000007
2007-06-14 23:00:00,283.10000000000014
2007-06-15 23:00:00,283.10000000000014
2007-06-18 23:00:00,282.95000000000005
2007-06-19 23:00:00,281.70000000000005
2007-06-20 23:00:00,283.30000000000007
2007-06-21 23:00:00,282.60000000000014
2007-06-22 23:00:00,281.35000000000014
2007-06-25 23:00:00,277.10000000000014
2007-06-26 23:00:00,277.85000000000014
2007-06-27 23:00:00,278.1500000000001
2007-06-28 23:00:00,278.55000000000007
2007-06-29 23:00:00,278.7500000000001
2007-07-02 23:00:00,278.05000000000007
2007-07-03 23:00:00,277.20000000000005
2007-07-05 23:00:00,276.45000000000005
2007-07-06 23:00:00,275.85
2007-07-09 23:00:00,275.5000000000001
2007-07-10 23:00:00,277.10000000000014
2007-07-11 23:00:00,277.85000000000014
2007-07-12 23:00:00,277.4000000000001
2007-07-13 23:00:00,275.85
2007-07-16 23:00:00,277.80000000000007
2007-07-17 23:00:00,278.5000000000001
2007-07-18 23:00:00,280.05000000000007
2007-07-19 23:00:00,280.2500000000001
2007-07-20 23:00:00,280.0000000000001
2007-07-23 23:00:00,278.35000000000014
2007-07-24 23:00:00,281.7500000000001
2007-07-25 23:00:00,280.20000000000005
2007-07-26 23:00:00,277.45000000000005
2007-07-27 23:00:00,278.7500000000001
2007-07-30 23:00:00,279.10000000000014
2007-07-31 23:00:00,280.35000000000014
2007-08-01 23:00:00,279.10000000000014
2007-08-02 23:00:00,282.20000000000016
2007-08-03 23:00:00,283.60000000000014
2007-08-06 23:00:00,284.45000000000016
2007-08-07 23:00:00,283.55000000000007
2007-08-08 23:00:00,284.60000000000014
2007-08-09 23:00:00,285.55000000000007
2007-08-10 23:00:00,286.70000000000005
2007-08-13 23:00:00,286.80000000000007
2007-08-14 23:00:00,285.20000000000016
2007-08-15 23:00:00,285.2500000000001
2007-08-16 23:00:00,277.30000000000007
2007-08-17 23:00:00,281.55000000000007
2007-08-20 23:00:00,280.9000000000001
2007-08-21 23:00:00,280.4000000000001
2007-08-22 23:00:00,280.85000000000014
2007-08-23 23:00:00,281.70000000000016
2007-08-24 23:00:00,281.10000000000014
2007-08-27 23:00:00,279.20000000000005
2007-08-28 23:00:00,279.60000000000014
2007-08-29 23:00:00,278.1500000000001
2007-08-30 23:00:00,278.20000000000005
