DATETIME,PRICE
2018-11-29 00:00:00,0.12785165099999998
2018-11-30 00:00:00,0.127803122
2018-12-03 00:00:00,0.12795389599999998
2018-12-04 00:00:00,0.128154359
2018-12-05 00:00:00,0.127987058
2018-12-06 00:00:00,0.128032694
2018-12-07 00:00:00,0.127934907
2018-12-10 00:00:00,0.127946447
2018-12-11 00:00:00,0.127921896
2018-12-12 00:00:00,0.127991563
2018-12-13 00:00:00,0.127994512
2018-12-14 00:00:00,0.127993856
2018-12-17 00:00:00,0.12798542
2018-12-18 00:00:00,0.127893838
2018-12-19 00:00:00,0.127766545
2018-12-20 00:00:00,0.127708865
2018-12-21 00:00:00,0.127668674
2018-12-24 00:00:00,0.12766574
2018-12-26 00:00:00,0.127734394
2018-12-27 00:00:00,0.127716857
2018-12-28 00:00:00,0.127706581
2018-12-31 00:00:00,0.127703238
2019-01-02 00:00:00,0.127659873
2019-01-03 00:00:00,0.127693209
2019-01-04 00:00:00,0.12763698
2019-01-07 00:00:00,0.127645859
2019-01-08 00:00:00,0.127568594
2019-01-09 00:00:00,0.127586904
2019-01-10 00:00:00,0.127570953
2019-01-11 00:00:00,0.127561271
2019-01-14 00:00:00,0.127511905
2019-01-15 00:00:00,0.127504263
2019-01-16 00:00:00,0.127489552
2019-01-17 00:00:00,0.127504263
2019-01-18 00:00:00,0.127493372
2019-01-21 00:00:00,0.127468832
2019-01-22 00:00:00,0.127459978
2019-01-23 00:00:00,0.127465745
2019-01-24 00:00:00,0.127455023
2019-01-25 00:00:00,0.12746477
2019-01-28 00:00:00,0.12745551
2019-01-29 00:00:00,0.127451124
2019-01-30 00:00:00,0.127505645
2019-01-31 00:00:00,0.127441785
2019-02-01 00:00:00,0.12744064800000002
2019-02-04 00:00:00,0.127443815
2019-02-05 00:00:00,0.127459815
2019-02-06 00:00:00,0.127443815
2019-02-07 00:00:00,0.127424733
2019-02-08 00:00:00,0.127426844
2019-02-11 00:00:00,0.127426276
2019-02-12 00:00:00,0.127411745
2019-02-13 00:00:00,0.127409067
2019-02-14 00:00:00,0.12743317699999998
2019-02-15 00:00:00,0.127417021
2019-02-18 00:00:00,0.127423272
2019-02-19 00:00:00,0.127408011
2019-02-20 00:00:00,0.12740233
2019-02-21 00:00:00,0.127429848
2019-02-22 00:00:00,0.127418969
2019-02-25 00:00:00,0.127411015
2019-02-26 00:00:00,0.12740728099999998
2019-02-27 00:00:00,0.12739316
2019-02-28 00:00:00,0.127390564
2019-03-01 00:00:00,0.127406388
2019-03-04 00:00:00,0.12740306099999998
2019-03-05 00:00:00,0.127392754
2019-03-06 00:00:00,0.127390807
2019-03-07 00:00:00,0.127390401
2019-03-08 00:00:00,0.127389346
2019-03-11 00:00:00,0.127390564
2019-03-12 00:00:00,0.127389671
2019-03-13 00:00:00,0.127389914
2019-03-14 00:00:00,0.127390077
2019-03-15 00:00:00,0.127389428
2019-03-18 00:00:00,0.127389671
2019-03-19 00:00:00,0.127389671
2019-03-20 00:00:00,0.127389428
2019-03-21 00:00:00,0.127432771
2019-03-22 00:00:00,0.127430254
2019-03-25 00:00:00,0.127435613
2019-03-26 00:00:00,0.127399652
2019-03-27 00:00:00,0.127408661
2019-03-28 00:00:00,0.12739023900000002
2019-03-29 00:00:00,0.127389103
2019-04-01 00:00:00,0.1274
2019-04-02 00:00:00,0.1274
2019-04-03 00:00:00,0.1274
2019-04-04 00:00:00,0.1274
2019-04-05 00:00:00,0.1274
2019-04-08 00:00:00,0.1274
2019-04-09 00:00:00,0.1275
2019-04-10 00:00:00,0.1276
2019-04-11 00:00:00,0.1275
2019-04-12 00:00:00,0.1275
2019-04-15 00:00:00,0.1276
2019-04-16 00:00:00,0.1275
2019-04-17 00:00:00,0.1275
2019-04-18 00:00:00,0.1275
2019-04-19 00:00:00,0.1275
2019-04-22 00:00:00,0.1275
2019-04-23 00:00:00,0.1275
2019-04-24 00:00:00,0.1275
2019-04-25 00:00:00,0.1275
2019-04-26 00:00:00,0.1275
2019-04-29 00:00:00,0.1275
2019-04-30 00:00:00,0.1275
2019-05-01 00:00:00,0.1275
