DATETIME,PRICE
1992-02-07 00:00:00,0.00796145
1992-02-10 00:00:00,0.00796145
1992-02-11 00:00:00,0.0079379
1992-02-12 00:00:00,0.0079379
1992-02-13 00:00:00,0.0079379
1992-02-14 00:00:00,0.00783877
1992-02-17 00:00:00,0.0078621
1992-02-18 00:00:00,0.0078621
1992-02-19 00:00:00,0.00783877
1992-02-20 00:00:00,0.00783877
1992-02-21 00:00:00,0.00783877
1992-02-24 00:00:00,0.00773535
1992-02-25 00:00:00,0.00773535
1992-02-26 00:00:00,0.00773535
1992-02-27 00:00:00,0.00773535
1992-02-28 00:00:00,0.00773535
1992-03-02 00:00:00,0.00773535
1992-03-03 00:00:00,0.00773535
1992-03-04 00:00:00,0.00763699
1992-03-05 00:00:00,0.00763699
1992-03-06 00:00:00,0.00763699
1992-03-09 00:00:00,0.00763699
1992-03-10 00:00:00,0.00763699
1992-03-11 00:00:00,0.00753744
1992-03-12 00:00:00,0.00753744
1992-03-13 00:00:00,0.00753744
1992-03-16 00:00:00,0.00753744
1992-03-17 00:00:00,0.00753744
1992-03-18 00:00:00,0.00753744
1992-03-19 00:00:00,0.00753744
1992-03-20 00:00:00,0.00753744
1992-03-23 00:00:00,0.00753744
1992-03-24 00:00:00,0.00753744
1992-03-25 00:00:00,0.00753744
1992-03-26 00:00:00,0.00753744
1992-03-27 00:00:00,0.00753744
1992-03-30 00:00:00,0.00753744
1992-03-31 00:00:00,0.00753744
1992-04-01 00:00:00,0.00753744
1992-04-02 00:00:00,0.00743682
1992-04-03 00:00:00,0.00746256
1992-04-06 00:00:00,0.00746256
1992-04-07 00:00:00,0.00746256
1992-04-08 00:00:00,0.00746256
1992-04-09 00:00:00,0.00756301
1992-04-10 00:00:00,0.00753744
1992-04-13 00:00:00,0.00753744
1992-04-14 00:00:00,0.00753744
1992-04-15 00:00:00,0.00753744
1992-04-16 00:00:00,0.00753744
1992-04-17 00:00:00,0.00753744
1992-04-20 00:00:00,0.00743682
1992-04-21 00:00:00,0.00743682
1992-04-22 00:00:00,0.00743682
1992-04-23 00:00:00,0.00746256
1992-04-24 00:00:00,0.00743682
1992-04-27 00:00:00,0.00746256
1992-04-28 00:00:00,0.00746256
1992-04-29 00:00:00,0.00746256
1992-04-30 00:00:00,0.00746256
1992-05-01 00:00:00,0.00746256
1992-05-04 00:00:00,0.00746256
1992-05-05 00:00:00,0.00746256
1992-05-06 00:00:00,0.00746256
1992-05-07 00:00:00,0.00756301
1992-05-08 00:00:00,0.00753744
1992-05-11 00:00:00,0.00753744
1992-05-12 00:00:00,0.00753744
1992-05-13 00:00:00,0.00762931
1992-05-14 00:00:00,0.00762931
1992-05-15 00:00:00,0.00762931
1992-05-18 00:00:00,0.00762931
1992-05-19 00:00:00,0.00762931
1992-05-20 00:00:00,0.00762931
1992-05-21 00:00:00,0.00762931
1992-05-22 00:00:00,0.00762931
1992-05-25 00:00:00,0.00762931
1992-05-26 00:00:00,0.00762931
1992-05-27 00:00:00,0.00762931
1992-05-28 00:00:00,0.00762931
1992-05-29 00:00:00,0.00776123
1992-06-01 00:00:00,0.0078621
1992-06-02 00:00:00,0.00783877
1992-06-03 00:00:00,0.00783877
1992-06-04 00:00:00,0.00783877
1992-06-05 00:00:00,0.0078621
1992-06-08 00:00:00,0.0078621
1992-06-09 00:00:00,0.0078621
1992-06-10 00:00:00,0.00783877
1992-06-11 00:00:00,0.0078621
1992-06-12 00:00:00,0.0078621
1992-06-15 00:00:00,0.0078621
1992-06-16 00:00:00,0.0078621
1992-06-17 00:00:00,0.0078621
1992-06-18 00:00:00,0.0078621
1992-06-19 00:00:00,0.0078621
1992-06-22 00:00:00,0.0078621
1992-06-23 00:00:00,0.0078621
1992-06-24 00:00:00,0.0078621
1992-06-25 00:00:00,0.0078621
1992-06-26 00:00:00,0.00796145
1992-06-29 00:00:00,0.00796145
1992-06-30 00:00:00,0.00796145
1992-07-01 00:00:00,0.00796145
1992-07-02 00:00:00,0.00796145
1992-07-03 00:00:00,0.00796145
1992-07-06 00:00:00,0.00796145
1992-07-07 00:00:00,0.00796145
1992-07-08 00:00:00,0.00806308
1992-07-09 00:00:00,0.00803855
1992-07-10 00:00:00,0.00803855
1992-07-13 00:00:00,0.00803855
1992-07-14 00:00:00,0.00803855
1992-07-15 00:00:00,0.00803855
1992-07-16 00:00:00,0.00803855
1992-07-17 00:00:00,0.00803855
1992-07-20 00:00:00,0.00803855
1992-07-21 00:00:00,0.00803855
1992-07-22 00:00:00,0.0079379
1992-07-23 00:00:00,0.0079379
1992-07-24 00:00:00,0.0079379
1992-07-27 00:00:00,0.00783877
1992-07-28 00:00:00,0.00783877
1992-07-29 00:00:00,0.00783877
1992-07-30 00:00:00,0.00783877
1992-07-31 00:00:00,0.0078621
1992-08-03 00:00:00,0.0078621
1992-08-04 00:00:00,0.0078621
1992-08-05 00:00:00,0.0078621
1992-08-06 00:00:00,0.00783877
1992-08-07 00:00:00,0.00783877
1992-08-10 00:00:00,0.00783877
1992-08-11 00:00:00,0.00783877
1992-08-12 00:00:00,0.00783877
1992-08-13 00:00:00,0.0078621
1992-08-14 00:00:00,0.0078621
1992-08-17 00:00:00,0.0078621
1992-08-18 00:00:00,0.0078621
